gridno,date,latitude,longitude,altitude (m),temp max (°C),temp min (°C),temp avg (°C),wind speed (m/s),vapor pressure (kPa),precipitation (mm),E0 (mm/day),ES0 (mm/day),ET0 (mm/day),radiation (kJ/m2/day),snow depth (cm)
101096,1998-09-02,50.72749,5.27314,128,20.70,13.80,17.30,1.60,1.804,2.00,1.82,1.61,1.47,7748,
101096,1998-09-03,50.72749,5.27314,128,20.50,16.70,18.60,2.40,1.821,12.00,2.02,1.82,1.68,7261,
101096,1998-09-04,50.72749,5.27314,128,19.60,14.10,16.80,1.90,1.582,6.00,2.15,1.91,1.78,9200,
101096,1998-09-05,50.72749,5.27314,128,20.20,14.60,17.40,2.90,1.572,7.40,2.42,2.17,2.06,9508,
101096,1998-09-06,50.72749,5.27314,128,19.80,14.20,17.00,2.20,1.582,1.10,2.17,1.93,1.85,8977,
101096,1998-09-07,50.72749,5.27314,128,19.20,13.90,16.60,1.90,1.592,0.70,1.87,1.67,1.54,7716,
101096,1998-09-08,50.72749,5.27314,128,19.50,13.70,16.60,2.90,1.639,3.20,2.15,1.90,1.75,9512,73.00
101096,1998-09-09,50.72749,5.27314,128,20.60,15.30,18.00,3.30,1.751,3.00,2.25,2.01,1.87,9010,30.00
101096,1998-09-10,50.72749,5.27314,128,21.80,14.90,18.40,3.40,1.526,3.50,2.79,2.51,2.55,10390,
101096,1998-09-11,50.72749,5.27314,128,18.80,13.30,16.00,2.40,1.34,4.10,2.48,2.18,2.17,11391,
101096,1998-09-12,50.72749,5.27314,128,15.10,10.80,13.00,1.90,1.187,7.00,1.79,1.59,1.55,8160,
101096,1998-09-13,50.72749,5.27314,128,12.10,5.60,8.90,2.80,1.022,22.00,1.40,1.24,1.12,7561,
101096,1998-09-14,50.72749,5.27314,128,13.00,8.10,10.60,4.40,1.131,25.00,1.50,1.37,1.21,5659,
101096,1998-09-15,50.72749,5.27314,128,15.80,10.50,13.20,4.10,1.314,3.00,1.77,1.58,1.45,7455,
101096,1998-09-16,50.72749,5.27314,128,15.90,11.90,13.90,3.90,1.217,3.10,2.14,1.93,1.88,8538,
101096,1998-09-17,50.72749,5.27314,128,14.90,9.80,12.40,3.10,1.211,1.00,1.57,1.42,1.36,6415,
101096,1998-09-18,50.72749,5.27314,128,18.10,8.50,13.30,1.10,1.214,0.00,1.75,1.51,1.53,10017,
101096,1998-09-19,50.72749,5.27314,128,19.10,11.10,15.10,0.90,1.367,0.90,1.73,1.49,1.49,9296,
101096,1998-09-20,50.72749,5.27314,128,20.50,10.40,15.50,1.60,1.42,0.00,2.08,1.77,1.87,11922,
101096,1998-09-21,50.72749,5.27314,128,20.20,6.70,13.50,2.20,1.194,0.00,2.21,1.86,2.13,14348,
101096,1998-09-22,50.72749,5.27314,128,19.10,7.90,13.50,2.20,1.138,0.00,2.03,1.75,1.95,11380,
101096,1998-09-23,50.72749,5.27314,128,20.10,6.10,13.10,1.70,1.154,0.00,2.04,1.70,1.98,14001,226.00
101096,1998-09-24,50.72749,5.27314,128,22.00,7.20,14.60,1.60,1.304,0.10,2.12,1.76,2.03,14333,
101096,1998-09-25,50.72749,5.27314,128,23.20,12.40,17.80,1.40,1.453,0.10,2.16,1.84,1.97,11755,
101096,1998-09-26,50.72749,5.27314,128,21.80,11.90,16.80,1.70,1.526,3.00,1.68,1.48,1.52,7673,404.00
101096,1998-09-27,50.72749,5.27314,128,19.00,10.40,14.70,1.90,1.45,1.70,1.50,1.30,1.29,8077,
101096,1998-09-28,50.72749,5.27314,128,16.50,12.20,14.40,1.50,1.529,9.00,1.14,1.00,0.93,5691,
101096,1998-09-29,50.72749,5.27314,128,18.80,12.20,15.50,1.30,1.493,0.00,1.46,1.27,1.26,7675,
101096,1998-09-30,50.72749,5.27314,128,18.30,10.90,14.60,2.00,1.386,2.00,1.51,1.31,1.35,8047,
101096,1998-10-01,50.72749,5.27314,128,18.10,8.10,13.10,1.30,1.224,1.00,1.43,1.21,1.34,9267,
101096,1998-10-02,50.72749,5.27314,128,10.00,6.70,8.40,2.10,0.925,2.10,0.92,0.88,0.82,1737,
101096,1998-10-03,50.72749,5.27314,128,6.30,4.00,5.20,1.10,0.796,0.60,0.73,0.67,0.60,2820,
101096,1998-10-04,50.72749,5.27314,128,8.30,4.60,6.50,1.00,0.899,0.50,0.76,0.67,0.63,4024,
101096,1998-10-05,50.72749,5.27314,128,10.70,5.20,8.00,0.90,0.978,0.00,0.83,0.71,0.69,5504,
101096,1998-10-06,50.72749,5.27314,128,9.40,5.90,7.60,2.60,0.929,6.00,0.84,0.80,0.73,2057,
101096,1998-10-07,50.72749,5.27314,128,9.30,5.60,7.40,1.00,0.965,13.00,0.72,0.66,0.61,3133,
101096,1998-10-08,50.72749,5.27314,128,9.30,6.90,8.10,1.30,1.018,3.00,0.75,0.67,0.63,4091,
101096,1998-10-09,50.72749,5.27314,128,13.50,2.50,8.00,1.60,0.978,9.00,0.91,0.73,0.89,8393,237.00
101096,1998-10-10,50.72749,5.27314,128,12.80,8.80,10.80,3.00,1.151,1.00,0.99,0.89,0.87,4231,
101096,1998-10-11,50.72749,5.27314,128,12.00,7.90,9.90,2.80,1.211,3.30,0.72,0.66,0.50,2830,
101096,1998-10-12,50.72749,5.27314,128,12.70,8.60,10.70,3.10,1.035,10.00,1.20,1.06,1.16,6086,
101096,1998-10-13,50.72749,5.27314,128,12.90,3.90,8.40,2.40,1.065,1.10,0.75,0.63,0.69,5622,
101096,1998-10-14,50.72749,5.27314,128,16.10,10.50,13.30,3.30,1.486,6.00,0.79,0.70,0.62,3450,
101096,1998-10-15,50.72749,5.27314,128,14.80,8.70,11.80,1.70,1.101,0.00,1.05,0.86,1.05,7973,
101096,1998-10-16,50.72749,5.27314,128,15.60,3.30,9.50,1.80,1.174,0.00,0.70,0.56,0.69,6246,
101096,1998-10-17,50.72749,5.27314,128,16.40,13.40,14.90,4.00,1.257,4.40,1.57,1.46,1.62,4378,
101096,1998-10-18,50.72749,5.27314,128,11.60,7.40,9.50,1.50,0.856,0.00,0.95,0.81,0.96,6209,
101096,1998-10-19,50.72749,5.27314,128,12.10,-0.40,5.90,1.30,0.803,1.20,0.63,0.48,0.71,7407,
101096,1998-10-20,50.72749,5.27314,128,11.00,2.20,6.60,1.80,0.869,0.50,0.65,0.53,0.68,5889,
101096,1998-10-21,50.72749,5.27314,128,13.20,5.50,9.40,3.70,1.045,1.20,0.84,0.73,0.85,4772,
101096,1998-10-22,50.72749,5.27314,128,15.00,9.60,12.30,3.30,1.314,0.00,0.92,0.82,0.93,4092,
101096,1998-10-23,50.72749,5.27314,128,15.50,13.00,14.30,3.60,1.35,9.50,1.13,1.06,1.11,2714,
101096,1998-10-24,50.72749,5.27314,128,12.00,8.90,10.50,4.30,1.168,15.00,0.77,0.69,0.67,3582,
101096,1998-10-25,50.72749,5.27314,128,13.00,9.80,11.40,5.00,0.952,5.60,1.54,1.44,1.65,4360,
101096,1998-10-26,50.72749,5.27314,128,9.10,4.00,6.60,2.40,0.882,5.00,0.58,0.49,0.56,4244,
101096,1998-10-27,50.72749,5.27314,128,13.10,4.00,8.60,5.10,1.085,8.00,0.57,0.48,0.56,3918,
101096,1998-10-28,50.72749,5.27314,128,15.40,11.60,13.50,6.20,1.257,10.00,1.40,1.33,1.38,2747,
101096,1998-10-29,50.72749,5.27314,128,11.20,8.60,9.90,4.80,0.896,9.00,1.17,1.06,1.29,4951,
101096,1998-10-30,50.72749,5.27314,128,10.10,5.60,7.90,3.60,0.813,2.90,0.89,0.78,1.02,4901,
101096,1998-10-31,50.72749,5.27314,128,8.60,2.50,5.60,3.00,0.945,29.00,0.38,0.32,0.22,3143,
101096,1998-11-01,50.72749,5.27314,128,10.40,7.50,9.00,3.50,0.892,0.80,0.82,0.71,0.96,5112,
101096,1998-11-02,50.72749,5.27314,128,9.00,1.70,5.30,2.30,0.826,4.00,0.39,0.31,0.45,4145,
101096,1998-11-03,50.72749,5.27314,128,10.30,6.80,8.60,4.40,0.859,2.00,0.98,0.90,1.10,3972,
101096,1998-11-04,50.72749,5.27314,128,8.90,5.50,7.20,2.40,0.799,5.20,0.72,0.66,0.76,2997,
101096,1998-11-05,50.72749,5.27314,128,8.80,0.80,4.80,3.60,0.74,0.70,0.45,0.35,0.65,5136,
101096,1998-11-06,50.72749,5.27314,128,11.10,6.60,8.90,2.50,0.856,0.20,0.75,0.67,0.87,3667,
101096,1998-11-07,50.72749,5.27314,128,9.60,0.70,5.20,1.50,0.799,0.00,0.27,0.19,0.35,4246,
101096,1998-11-08,50.72749,5.27314,128,9.40,0.90,5.20,2.30,0.896,16.00,0.25,0.20,0.28,3180,
101096,1998-11-09,50.72749,5.27314,128,14.00,8.60,11.30,2.40,1.284,3.00,0.43,0.37,0.43,2863,
101096,1998-11-10,50.72749,5.27314,128,12.50,9.60,11.00,2.20,1.035,3.00,0.68,0.60,0.77,3311,
101096,1998-11-11,50.72749,5.27314,128,9.40,1.30,5.30,1.40,0.75,0.00,0.20,0.13,0.39,5033,
101096,1998-11-12,50.72749,5.27314,128,7.00,0.70,3.90,1.80,0.713,0.60,0.33,0.28,0.37,2993,
101096,1998-11-13,50.72749,5.27314,128,7.20,4.20,5.70,2.30,0.866,3.00,0.43,0.40,0.39,1749,
101096,1998-11-14,50.72749,5.27314,128,5.90,4.80,5.40,2.00,0.799,13.60,0.58,0.56,0.53,1000,
101096,1998-11-15,50.72749,5.27314,128,6.40,3.40,4.90,2.00,0.836,6.00,0.33,0.30,0.32,2109,
101096,1998-11-16,50.72749,5.27314,128,5.50,3.10,4.30,2.20,0.69,0.00,0.41,0.35,0.47,2797,
101096,1998-11-17,50.72749,5.27314,128,5.40,-2.60,1.40,0.80,0.577,0.00,0.16,0.10,0.25,3437,
101096,1998-11-18,50.72749,5.27314,128,4.10,-4.10,0.00,1.20,0.554,2.00,0.04,0.01,0.14,4828,
101096,1998-11-19,50.72749,5.27314,128,3.20,-1.40,0.90,0.90,0.577,0.00,0.20,0.15,0.24,2771,1.00
101096,1998-11-20,50.72749,5.27314,128,1.50,-6.90,-2.70,0.80,0.418,0.00,0.00,0.00,0.06,5500,0.10
101096,1998-11-21,50.72749,5.27314,128,1.70,-8.10,-3.20,0.80,0.381,0.00,0.00,0.00,0.08,5456,0.10
101096,1998-11-22,50.72749,5.27314,128,-1.60,-7.90,-4.80,1.50,0.328,0.00,0.04,0.02,0.20,4913,0.10
101096,1998-11-23,50.72749,5.27314,128,-1.50,-10.10,-5.80,0.50,0.318,0.00,0.00,0.00,0.02,5267,0.10
101096,1998-11-24,50.72749,5.27314,128,-0.90,-9.70,-5.30,1.30,0.385,0.00,0.01,0.00,0.11,3729,0.10
101096,1998-11-25,50.72749,5.27314,128,3.00,-2.70,0.20,1.30,0.478,0.00,0.30,0.27,0.34,2239,4.00
101096,1998-11-26,50.72749,5.27314,128,2.50,-1.60,0.40,1.90,0.65,10.00,0.22,0.19,0.16,1529,1.00
101096,1998-11-27,50.72749,5.27314,128,8.10,2.10,5.10,1.40,0.789,0.60,0.10,0.05,0.23,2965,
101096,1998-11-28,50.72749,5.27314,128,5.10,0.20,2.70,2.10,0.697,2.00,0.16,0.12,0.19,2461,
101096,1998-11-29,50.72749,5.27314,128,2.90,1.80,2.40,1.20,0.693,3.00,0.33,0.32,0.29,1111,1.00
101096,1998-11-30,50.72749,5.27314,128,1.40,0.40,0.90,2.60,0.597,0.00,0.41,0.40,0.36,1073,0.10
101096,1998-12-01,50.72749,5.27314,128,0.70,-0.20,0.30,3.00,0.511,0.00,0.45,0.42,0.48,1686,0.50
101096,1998-12-02,50.72749,5.27314,128,-1.50,-3.50,-2.50,2.70,0.415,0.00,0.41,0.39,0.42,1527,0.10
101096,1998-12-03,50.72749,5.27314,128,-0.20,-2.30,-1.20,0.80,0.478,0.20,0.36,0.35,0.31,1016,0.10
101096,1998-12-04,50.72749,5.27314,128,1.50,-2.00,-0.20,2.00,0.567,1.70,0.16,0.12,0.19,1949,0.50
101096,1998-12-05,50.72749,5.27314,128,1.20,-0.20,0.50,3.20,0.59,2.00,0.31,0.29,0.29,1348,2.00
101096,1998-12-06,50.72749,5.27314,128,2.00,-1.70,0.20,2.30,0.574,0.50,0.06,0.04,0.17,2573,4.00
101096,1998-12-07,50.72749,5.27314,128,1.60,-1.50,0.10,1.90,0.574,0.00,0.05,0.02,0.16,2669,4.00
101096,1998-12-08,50.72749,5.27314,128,0.20,-3.70,-1.80,1.70,0.554,2.00,0.05,0.02,0.05,2038,2.00
101096,1998-12-09,50.72749,5.27314,128,3.00,-0.20,1.40,2.10,0.693,3.30,0.17,0.14,0.13,1455,2.00
101096,1998-12-10,50.72749,5.27314,128,3.60,2.10,2.90,1.50,0.743,0.50,0.29,0.27,0.23,1019,0.10
101096,1998-12-11,50.72749,5.27314,128,6.80,1.40,4.10,1.60,0.836,1.10,0.21,0.19,0.19,1294,
101096,1998-12-12,50.72749,5.27314,128,9.90,5.30,7.60,3.00,1.095,12.00,0.27,0.25,0.14,1118,
101096,1998-12-13,50.72749,5.27314,128,10.00,9.30,9.70,4.00,0.942,0.50,0.73,0.69,0.89,1791,
101096,1998-12-14,50.72749,5.27314,128,10.80,5.50,8.10,2.70,1.088,0.70,0.24,0.21,0.23,1500,
101096,1998-12-15,50.72749,5.27314,128,9.60,9.30,9.50,2.80,1.065,3.00,0.55,0.53,0.54,1056,
101096,1998-12-16,50.72749,5.27314,128,7.40,3.30,5.40,1.80,0.892,0.00,0.14,0.11,0.21,2646,
101096,1998-12-17,50.72749,5.27314,128,11.60,0.30,6.00,1.40,0.63,0.00,0.03,0.00,0.31,4203,
101096,1998-12-18,50.72749,5.27314,128,6.70,1.20,4.00,2.60,0.829,2.40,0.30,0.28,0.22,1056,
101096,1998-12-19,50.72749,5.27314,128,7.00,6.40,6.70,2.30,0.823,0.40,0.47,0.44,0.48,1355,
101096,1998-12-20,50.72749,5.27314,128,6.00,2.00,4.00,1.90,0.667,0.00,0.13,0.09,0.27,2578,
101096,1998-12-21,50.72749,5.27314,128,2.90,-1.80,0.60,1.70,0.604,0.00,0.05,0.03,0.13,2192,
101096,1998-12-22,50.72749,5.27314,128,2.80,-0.70,1.10,1.90,0.66,0.80,0.23,0.21,0.20,1181,
101096,1998-12-23,50.72749,5.27314,128,5.40,2.10,3.70,2.10,0.643,0.10,0.21,0.18,0.34,2771,
101096,1998-12-24,50.72749,5.27314,128,3.30,-0.30,1.50,2.30,0.627,0.20,0.12,0.08,0.22,2064,0.50
101096,1998-12-25,50.72749,5.27314,128,7.10,0.90,4.00,4.30,0.836,0.90,0.10,0.07,0.09,1750,
101096,1998-12-26,50.72749,5.27314,128,8.80,6.50,7.70,5.20,0.929,0.50,0.50,0.47,0.56,1649,
101096,1998-12-27,50.72749,5.27314,128,11.10,7.40,9.30,4.30,0.982,8.00,0.70,0.67,0.78,1373,
101096,1998-12-28,50.72749,5.27314,128,9.00,8.50,8.80,3.10,0.899,6.00,0.75,0.72,0.81,1188,
101096,1998-12-29,50.72749,5.27314,128,6.20,1.80,4.00,2.40,0.733,0.00,0.09,0.08,0.23,2559,
101096,1998-12-30,50.72749,5.27314,128,10.60,2.10,6.30,2.30,0.75,0.00,0.00,0.00,0.30,4065,
101096,1998-12-31,50.72749,5.27314,128,10.10,4.00,7.00,2.80,0.736,0.00,0.49,0.45,0.68,2140,
101096,1999-01-01,50.72749,5.27314,128,9.90,3.70,6.80,2.10,0.723,0.00,0.40,0.36,0.59,2300,
101096,1999-01-02,50.72749,5.27314,128,8.80,3.00,5.90,3.20,0.823,2.70,0.28,0.24,0.41,2009,
101096,1999-01-03,50.72749,5.27314,128,8.90,4.00,6.50,4.20,0.809,10.00,0.55,0.51,0.67,1883,
101096,1999-01-04,50.72749,5.27314,128,13.00,5.30,9.20,4.10,1.144,3.20,0.20,0.16,0.29,1872,
101096,1999-01-05,50.72749,5.27314,128,15.20,10.20,12.70,2.70,1.161,0.00,0.36,0.32,0.66,3340,
101096,1999-01-06,50.72749,5.27314,128,13.50,5.20,9.40,2.30,0.846,4.00,0.49,0.44,0.76,3627,
101096,1999-01-07,50.72749,5.27314,128,8.70,6.40,7.60,2.90,0.889,7.00,0.52,0.49,0.59,1534,
101096,1999-01-08,50.72749,5.27314,128,7.10,4.20,5.60,3.30,0.779,13.00,0.27,0.22,0.45,2794,
101096,1999-01-09,50.72749,5.27314,128,4.10,2.30,3.20,2.20,0.614,0.20,0.28,0.24,0.39,2169,2.00
101096,1999-01-10,50.72749,5.27314,128,1.00,-3.10,-1.00,2.20,0.507,0.00,0.23,0.20,0.32,2351,0.50
101096,1999-01-11,50.72749,5.27314,128,-0.20,-2.10,-1.10,2.90,0.444,0.10,0.34,0.30,0.43,2371,0.50
101096,1999-01-12,50.72749,5.27314,128,1.50,-5.60,-2.00,3.20,0.504,10.10,0.14,0.11,0.22,2256,0.50
101096,1999-01-13,50.72749,5.27314,128,3.60,-2.00,0.80,3.30,0.67,3.00,0.09,0.05,0.08,2223,7.00
101096,1999-01-14,50.72749,5.27314,128,7.00,2.30,4.70,3.70,0.74,0.60,0.28,0.22,0.46,2996,0.10
101096,1999-01-15,50.72749,5.27314,128,8.00,3.40,5.70,4.70,0.819,0.40,0.46,0.41,0.53,2147,
101096,1999-01-16,50.72749,5.27314,128,9.90,6.00,8.00,4.60,0.889,10.00,0.75,0.71,0.81,1800,
101096,1999-01-17,50.72749,5.27314,128,6.50,5.40,5.90,1.90,0.829,3.00,0.41,0.37,0.41,1718,
101096,1999-01-18,50.72749,5.27314,128,7.10,1.50,4.30,2.20,0.723,0.00,0.14,0.09,0.31,3508,
101096,1999-01-19,50.72749,5.27314,128,9.70,3.50,6.60,4.10,0.756,0.00,0.65,0.59,0.87,2908,
101096,1999-01-20,50.72749,5.27314,128,12.30,6.70,9.50,2.50,0.856,0.00,0.58,0.51,0.84,3299,
101096,1999-01-21,50.72749,5.27314,128,9.20,4.60,6.90,1.30,0.879,0.20,0.42,0.38,0.43,1864,
101096,1999-01-22,50.72749,5.27314,128,8.80,4.20,6.50,0.70,0.872,0.00,0.40,0.40,0.33,2189,
101096,1999-01-23,50.72749,5.27314,128,4.70,3.00,3.90,1.80,0.786,0.10,0.37,0.35,0.30,1363,
101096,1999-01-24,50.72749,5.27314,128,6.10,2.10,4.10,2.80,0.839,1.20,0.32,0.30,0.21,1465,
101096,1999-01-25,50.72749,5.27314,128,12.00,5.90,9.00,4.50,1.071,19.00,0.53,0.48,0.54,2000,
101096,1999-01-26,50.72749,5.27314,128,6.90,3.50,5.20,3.20,0.77,8.00,0.43,0.37,0.51,3066,
101096,1999-01-27,50.72749,5.27314,128,6.70,2.40,4.60,3.60,0.73,3.00,0.48,0.42,0.55,2998,
101096,1999-01-28,50.72749,5.27314,128,7.10,2.70,4.90,3.00,0.809,5.00,0.39,0.34,0.40,2422,
101096,1999-01-29,50.72749,5.27314,128,1.40,0.20,0.80,2.50,0.454,0.00,0.53,0.48,0.64,3381,
101096,1999-01-30,50.72749,5.27314,128,2.40,-7.60,-2.60,1.20,0.381,0.00,0.07,0.03,0.28,6170,
101096,1999-01-31,50.72749,5.27314,128,3.40,-3.80,-0.20,1.60,0.421,0.00,0.22,0.14,0.45,5590,
101096,1999-02-01,50.72749,5.27314,128,5.60,0.00,2.80,1.00,0.687,0.80,0.36,0.31,0.35,2416,
101096,1999-02-02,50.72749,5.27314,128,6.40,3.80,5.10,1.70,0.819,0.00,0.46,0.42,0.40,1802,
101096,1999-02-03,50.72749,5.27314,128,6.80,3.20,5.00,2.60,0.849,0.00,0.37,0.31,0.32,2593,
101096,1999-02-04,50.72749,5.27314,128,9.10,6.60,7.90,4.30,0.975,0.50,0.66,0.62,0.56,1627,
101096,1999-02-05,50.72749,5.27314,128,6.80,6.20,6.50,4.20,0.71,4.00,1.03,0.98,1.06,2695,
101096,1999-02-06,50.72749,5.27314,128,5.20,1.20,3.20,2.80,0.69,9.00,0.44,0.38,0.45,3544,
101096,1999-02-07,50.72749,5.27314,128,3.50,1.60,2.60,3.30,0.614,1.60,0.57,0.51,0.58,3615,2.00
101096,1999-02-08,50.72749,5.27314,128,2.20,-1.90,0.20,2.60,0.537,1.00,0.38,0.30,0.44,4763,12.00
101096,1999-02-09,50.72749,5.27314,128,0.90,-2.90,-1.00,1.50,0.507,0.40,0.33,0.26,0.36,4219,13.00
101096,1999-02-10,50.72749,5.27314,128,1.50,-4.00,-1.20,2.10,0.521,2.30,0.29,0.21,0.32,4725,9.00
101096,1999-02-11,50.72749,5.27314,128,1.50,-4.60,-1.50,1.60,0.451,0.00,0.38,0.30,0.44,4856,9.00
101096,1999-02-12,50.72749,5.27314,128,1.40,-8.00,-3.30,0.60,0.375,0.00,0.20,0.12,0.31,7342,3.00
101096,1999-02-13,50.72749,5.27314,128,0.80,-11.10,-5.10,1.50,0.345,0.00,0.27,0.18,0.42,7106,3.00
101096,1999-02-14,50.72749,5.27314,128,0.50,-5.90,-2.70,1.40,0.425,1.70,0.31,0.22,0.42,6282,3.00
101096,1999-02-15,50.72749,5.27314,128,1.80,-4.00,-1.10,2.60,0.58,0.50,0.33,0.28,0.23,3170,4.00
101096,1999-02-16,50.72749,5.27314,128,7.50,0.70,4.10,3.70,0.653,3.00,0.77,0.66,0.87,5845,3.00
101096,1999-02-17,50.72749,5.27314,128,5.10,0.00,2.50,3.80,0.657,1.00,0.71,0.62,0.74,4971,
101096,1999-02-18,50.72749,5.27314,128,6.30,0.20,3.30,1.40,0.789,0.80,0.43,0.37,0.34,3417,1.00
101096,1999-02-19,50.72749,5.27314,128,9.70,5.60,7.70,3.40,1.091,9.00,0.52,0.47,0.27,2552,
101096,1999-02-20,50.72749,5.27314,128,9.20,7.50,8.30,2.00,0.836,0.10,0.91,0.81,0.89,4256,
101096,1999-02-21,50.72749,5.27314,128,8.30,2.90,5.60,4.20,0.786,13.00,0.81,0.74,0.75,3714,
101096,1999-02-22,50.72749,5.27314,128,5.00,1.00,3.00,4.70,0.63,14.00,0.85,0.75,0.77,5304,2.00
101096,1999-02-23,50.72749,5.27314,128,4.40,0.10,2.30,3.40,0.647,12.90,0.67,0.57,0.58,5340,4.00
101096,1999-02-24,50.72749,5.27314,128,4.60,-0.50,2.10,1.20,0.594,0.10,0.61,0.51,0.56,5313,2.00
101096,1999-02-25,50.72749,5.27314,128,6.70,-4.60,1.00,1.40,0.544,0.00,0.59,0.44,0.66,8403,1.00
101096,1999-02-26,50.72749,5.27314,128,10.40,1.80,6.10,2.60,0.687,0.00,1.05,0.92,1.15,6807,0.10
101096,1999-02-27,50.72749,5.27314,128,9.20,0.30,4.70,2.40,0.77,0.50,0.74,0.64,0.71,4943,0.10
101096,1999-02-28,50.72749,5.27314,128,10.40,1.90,6.20,3.10,0.773,4.00,1.01,0.85,1.03,7610,
101096,1999-03-01,50.72749,5.27314,128,10.60,5.70,8.20,4.90,1.045,13.00,0.74,0.67,0.55,3027,
101096,1999-03-02,50.72749,5.27314,128,12.50,9.30,10.90,4.50,1.221,7.00,0.87,0.80,0.68,2809,
101096,1999-03-03,50.72749,5.27314,128,10.10,7.60,8.80,4.40,0.922,1.20,1.26,1.13,1.14,5826,
101096,1999-03-04,50.72749,5.27314,128,8.40,4.60,6.50,2.60,0.793,0.10,0.98,0.88,0.88,5061,
101096,1999-03-05,50.72749,5.27314,128,6.10,3.90,5.00,2.40,0.756,3.00,0.86,0.76,0.73,5210,
101096,1999-03-06,50.72749,5.27314,128,6.30,2.20,4.20,2.50,0.693,0.10,0.92,0.81,0.81,5749,
101096,1999-03-07,50.72749,5.27314,128,3.70,0.40,2.10,3.10,0.657,0.60,0.72,0.64,0.55,4350,
101096,1999-03-08,50.72749,5.27314,128,8.30,1.30,4.80,3.80,0.711,5.00,1.24,1.09,1.21,6531,
101096,1999-03-09,50.72749,5.27314,128,6.60,2.60,4.60,2.30,0.779,0.40,0.80,0.70,0.65,4886,
101096,1999-03-10,50.72749,5.27314,128,9.70,0.10,4.90,0.80,0.65,0.50,1.15,0.98,1.09,8030,
101096,1999-03-11,50.72749,5.27314,128,11.80,-4.40,3.70,1.90,0.63,0.00,1.12,0.90,1.21,11659,
101096,1999-03-12,50.72749,5.27314,128,17.80,2.50,10.20,2.20,0.862,0.00,1.68,1.41,1.83,11804,
101096,1999-03-13,50.72749,5.27314,128,17.40,4.50,10.90,1.20,0.935,0.00,1.46,1.25,1.43,9212,
101096,1999-03-14,50.72749,5.27314,128,13.70,5.00,9.30,1.20,0.922,0.00,1.33,1.12,1.25,9512,
101096,1999-03-15,50.72749,5.27314,128,13.70,0.90,7.30,1.00,0.746,0.00,1.34,1.10,1.30,11406,
101096,1999-03-16,50.72749,5.27314,128,13.50,-1.80,5.90,1.20,0.687,0.00,1.38,1.12,1.38,13184,
101096,1999-03-17,50.72749,5.27314,128,13.00,3.70,8.30,1.00,0.70,0.10,1.46,1.24,1.35,9959,
101096,1999-03-18,50.72749,5.27314,128,12.90,0.10,6.50,1.70,0.74,5.00,1.42,1.20,1.38,11073,
101096,1999-03-19,50.72749,5.27314,128,9.70,2.70,6.20,2.50,0.723,0.00,1.38,1.23,1.24,7544,
101096,1999-03-20,50.72749,5.27314,128,9.90,2.00,6.00,1.70,0.713,0.00,1.27,1.12,1.13,7583,
101096,1999-03-21,50.72749,5.27314,128,7.40,5.70,6.60,3.10,0.809,14.00,1.11,1.04,0.92,3616,
101096,1999-03-22,50.72749,5.27314,128,6.90,4.00,5.40,3.30,0.743,7.00,1.19,1.09,0.97,4971,
101096,1999-03-23,50.72749,5.27314,128,9.50,3.30,6.40,2.80,0.949,5.00,0.85,0.77,0.63,4382,
101096,1999-03-24,50.72749,5.27314,128,12.00,6.80,9.40,2.00,0.882,0.00,1.62,1.43,1.43,8590,
101096,1999-03-25,50.72749,5.27314,128,15.70,1.80,8.70,2.40,0.915,1.00,1.73,1.48,1.62,11628,
101096,1999-03-26,50.72749,5.27314,128,13.40,9.00,11.20,2.10,1.038,4.00,1.55,1.40,1.34,6642,
101096,1999-03-27,50.72749,5.27314,128,11.30,3.30,7.30,2.30,0.756,0.00,1.71,1.49,1.52,10419,
101096,1999-03-28,50.72749,5.27314,128,11.80,3.50,7.70,2.00,0.71,0.00,1.91,1.65,1.71,12232,
101096,1999-03-29,50.72749,5.27314,128,15.20,-1.60,6.80,1.30,0.663,0.00,2.06,1.70,1.96,17264,
101096,1999-03-30,50.72749,5.27314,128,16.70,4.40,10.60,1.50,0.925,0.00,1.87,1.62,1.70,10614,
101096,1999-03-31,50.72749,5.27314,128,18.70,7.20,12.90,1.30,0.969,0.00,2.45,2.07,2.19,15479,
101096,1999-04-01,50.72749,5.27314,128,19.60,4.30,12.00,2.30,0.859,0.00,2.79,2.39,2.74,17194,
101096,1999-04-02,50.72749,5.27314,128,19.90,5.50,12.70,1.30,0.955,0.00,2.51,2.14,2.30,15212,
101096,1999-04-03,50.72749,5.27314,128,14.50,6.00,10.20,1.70,1.187,3.00,1.50,1.31,1.20,8813,
101096,1999-04-04,50.72749,5.27314,128,14.80,10.10,12.40,1.90,1.138,0.00,1.89,1.67,1.58,8916,
101096,1999-04-05,50.72749,5.27314,128,14.50,6.70,10.60,1.70,1.287,9.00,1.30,1.14,0.98,7015,
101096,1999-04-06,50.72749,5.27314,128,19.00,9.80,14.40,3.00,1.237,1.40,2.52,2.24,2.25,11347,
101096,1999-04-07,50.72749,5.27314,128,11.80,8.80,10.30,3.00,1.002,2.00,1.84,1.66,1.51,7976,
101096,1999-04-08,50.72749,5.27314,128,13.30,5.00,9.10,1.20,0.882,0.00,1.93,1.67,1.65,11815,
101096,1999-04-09,50.72749,5.27314,128,16.70,0.40,8.50,1.20,0.932,0.00,2.21,1.87,1.96,15728,
