GRID_NO,date,LATITUDE,LONGITUDE,ALTITUDE,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,WINDSPEED,VAPOURPRESSURE,PRECIPITATION,E0,ES0,ET0,RADIATION,YEAR,MONTH,DAY,SUNSHINE_CALC,HUMIDITY_06H,HUMIDITY_09H,HUMIDITY_12H,HUMIDITY_15H,HUMIDITY_18H,SNOWDEPTH
100106,09/01/2002,50.59354,8.82077,215,-3.2,-3.3,-3.2,2.5,0.469,0.1,0.01,0,0.21,870,2002,1,9,8,,,,,,
100106,10/01/2002,50.59354,8.82077,215,-0.1,-5.6,-2.8,1.7,0.409,0.1,0.16,0.14,0.39,1000,2002,1,10,8,,,,,,
100106,11/01/2002,50.59354,8.82077,215,-3.5,-5.7,-4.6,1.4,0.439,0.2,0.02,0,0.16,1190,2002,1,11,8,,,,,,
100106,12/01/2002,50.59354,8.82077,215,-0.5,-3.5,-2,1,0.538,0.1,0.03,0.01,0.18,1240,2002,1,12,8,,,,,,
100106,13/01/2002,50.59354,8.82077,215,3,-0.5,1.3,1,0.608,0,0.38,0.33,0.14,3100,2002,1,13,8,,,,,,
100106,14/01/2002,50.59354,8.82077,215,0.1,-3.2,-1.5,3,0.508,0,0.22,0.2,0.25,1882,2002,1,14,8,,,,,,
100106,15/01/2002,50.59354,8.82077,215,-3.7,-3.9,-3.8,3.8,0.409,0.1,0.2,0.19,0.34,1230,2002,1,15,8,,,,,,
100106,16/01/2002,50.59354,8.82077,215,-3.5,-5.5,-4.5,2.7,0.429,0.2,0.03,0.02,0.19,1090,2002,1,16,8,,,,,,
100106,17/01/2002,50.59354,8.82077,215,0.6,-3.6,-1.5,3.2,0.548,0,0.12,0.09,0.16,1810,2002,1,17,8,,,,,,
100106,18/01/2002,50.59354,8.82077,215,0.6,-0.3,0.2,3.8,0.608,0.5,0.03,0.01,0.22,1000,2002,1,18,8,,,,,,
100106,19/01/2002,50.59354,8.82077,215,4.9,0.2,2.6,3.7,0.728,3,0.1,0.08,0.24,1480,2002,1,19,8,,,,,,
100106,20/01/2002,50.59354,8.82077,215,7.2,2.4,4.8,3.9,0.828,5,0.09,0.07,0.38,950,2002,1,20,8,,,,,,
100106,21/01/2002,50.59354,8.82077,215,10,6,8,4.2,0.997,0,0.23,0.21,0.52,1110,2002,1,21,8,,,,,,
100106,22/01/2002,50.59354,8.82077,215,8.2,2.7,5.5,3.7,0.788,0.1,0.17,0.14,0.61,1670,2002,1,22,8,,,,,,
100106,23/01/2002,50.59354,8.82077,215,7.7,3.9,5.8,4.5,0.808,2.9,0.48,0.41,0.56,3100,2002,1,23,8,,,,,,
100106,24/01/2002,50.59354,8.82077,215,11,5.3,8.2,5.8,0.937,2,0.74,0.69,0.82,2239,2002,1,24,8,,,,,,
100106,25/01/2002,50.59354,8.82077,215,6.7,2.3,4.5,4,0.688,2,0.41,0.33,0.63,4110,2002,1,25,8,,,,,,
100106,26/01/2002,50.59354,8.82077,215,11.5,4.5,8,6.4,0.907,12.2,0.72,0.68,0.99,1910,2002,1,26,8,,,,,,
100106,27/01/2002,50.59354,8.82077,215,10.4,9.4,9.9,5,1.176,10,0.17,0.15,0.42,1110,2002,1,27,8,,,,,,
100106,28/01/2002,50.59354,8.82077,215,13.9,9.2,11.6,6.6,1.067,5,0.98,0.93,1.42,2310,2002,1,28,8,,,,,,
100106,29/01/2002,50.59354,8.82077,215,13.2,6.3,9.8,4.1,0.867,0,0.35,0.22,1.16,5790,2002,1,29,8,,,,,,
100106,30/01/2002,50.59354,8.82077,215,12.2,6.7,9.5,3,0.977,0,0.51,0.41,0.7,4670,2002,1,30,8,,,,,,
100106,31/01/2002,50.59354,8.82077,215,11.7,6.2,9,4.1,0.778,0,0.47,0.36,1.28,5170,2002,1,31,8,,,,,,
100106,01/02/2002,50.59354,8.82077,215,11.6,5.5,8.6,4.1,0.927,0,0.67,0.61,0.88,2630,2002,2,1,8,,,,,,
100106,02/02/2002,50.59354,8.82077,215,14.7,7.6,11.2,3.7,0.887,0,0.37,0.2,1.33,7080,2002,2,2,8,,,,,,
100106,03/02/2002,50.59354,8.82077,215,15.1,2,8.6,2.9,0.728,0,0.11,0,1.21,7350,2002,2,3,8,,,,,,
100106,04/02/2002,50.59354,8.82077,215,11.8,7.1,9.5,5,0.688,0,1.07,0.93,1.84,6250,2002,2,4,8,,,,,,
100106,05/02/2002,50.59354,8.82077,215,13.4,7.7,10.6,4.8,0.967,0.8,0.87,0.84,1.38,1150,2002,2,5,8,,,,,,
100106,06/02/2002,50.59354,8.82077,215,10,6.6,8.3,3.3,0.837,0.1,0.84,0.76,0.95,4140,2002,2,6,8,,,,,,
100106,07/02/2002,50.59354,8.82077,215,9.3,3.5,6.4,3.3,0.698,2,0.79,0.7,1,4740,2002,2,7,8,,,,,,
100106,08/02/2002,50.59354,8.82077,215,9,3.7,6.4,4,0.897,2,0.22,0.2,0.53,1270,2002,2,8,8,,,,,,
100106,09/02/2002,50.59354,8.82077,215,11.7,6.3,9,4.2,1.107,11,0.11,0.09,0.5,950,2002,2,9,8,,,,,,
100106,10/02/2002,50.59354,8.82077,215,8.9,4.9,6.9,5.1,0.828,2.2,0.94,0.84,0.88,4830,2002,2,10,8,,,,,,
100106,11/02/2002,50.59354,8.82077,215,11,6.3,8.7,6,1.017,4.2,0.39,0.37,0.74,1090,2002,2,11,8,,,,,,
100106,12/02/2002,50.59354,8.82077,215,13.7,9.9,11.8,6.1,1.186,18,1.08,0.98,1.06,4210,2002,2,12,8,,,,,,
100106,13/02/2002,50.59354,8.82077,215,7.4,6.6,7,1.7,0.957,9,0.12,0.09,0.45,1230,2002,2,13,8,,,,,,
100106,14/02/2002,50.59354,8.82077,215,4.3,3,3.7,4.2,0.568,0,0.63,0.48,0.99,8010,2002,2,14,8,,,,,,
100106,15/02/2002,50.59354,8.82077,215,7.1,-1.7,2.7,3.3,0.389,0,0,0,1.42,4660,2002,2,15,8,,,,,,
100106,16/02/2002,50.59354,8.82077,215,10.2,-0.6,4.8,2.6,0.419,0,0.58,0.38,1.39,9920,2002,2,16,8,,,,,,
100106,17/02/2002,50.59354,8.82077,215,7.8,-2.6,2.6,1.3,0.538,0,0.06,0,0.66,8830,2002,2,17,8,,,,,,
100106,18/02/2002,50.59354,8.82077,215,4.6,-2.1,1.3,2.4,0.628,0.1,0.32,0.27,0.44,3020,2002,2,18,8,,,,,,
100106,19/02/2002,50.59354,8.82077,215,5.7,0.5,3.1,4.5,0.718,10,0.24,0.21,0.48,1530,2002,2,19,8,,,,,,
100106,20/02/2002,50.59354,8.82077,215,8.5,2.4,5.5,4.9,0.847,6.1,0.5,0.44,0.56,3370,2002,2,20,8,,,,,,
100106,21/02/2002,50.59354,8.82077,215,3.6,1,2.3,4.7,0.439,0.1,1.21,1.04,1.35,9660,2002,2,21,8,,,,,,
100106,22/02/2002,50.59354,8.82077,215,4.6,-3.2,0.7,5,0.628,7,0.08,0.06,0.39,1160,2002,2,22,8,,,,,,
100106,23/02/2002,50.59354,8.82077,215,6.6,3.3,5,5.2,0.668,6.5,1.04,0.95,1.11,4930,2002,2,23,8,,,,,,
100106,24/02/2002,50.59354,8.82077,215,3.8,0,1.9,4.8,0.598,2.7,0.76,0.66,0.71,5840,2002,2,24,8,,,,,,
100106,25/02/2002,50.59354,8.82077,215,9.9,0.6,5.3,3.4,0.917,7,0.42,0.35,0.39,3230,2002,2,25,8,,,,,,
100106,26/02/2002,50.59354,8.82077,215,13.5,8.4,11,6.1,0.997,12,1.29,1.19,1.62,4560,2002,2,26,8,,,,,,
100106,27/02/2002,50.59354,8.82077,215,9.6,5.1,7.4,6.6,0.698,1,1.85,1.69,1.79,7830,2002,2,27,8,,,,,,
100106,28/02/2002,50.59354,8.82077,215,8.6,3.3,6,5,0.638,0.4,1.59,1.43,1.52,7930,2002,2,28,8,,,,,,
100106,01/03/2002,50.59354,8.82077,215,9.2,3.1,6.2,3.4,0.638,0.1,1.25,1.15,1.35,5190,2002,3,1,8,,,,,,
100106,02/03/2002,50.59354,8.82077,215,6.5,-1.8,2.4,1.8,0.469,0,0.98,0.82,1.02,9070,2002,3,2,8,,,,,,
100106,03/03/2002,50.59354,8.82077,215,6.5,-3,1.8,2.3,0.508,0,0.9,0.72,1.01,10440,2002,3,3,8,,,,,,
100106,04/03/2002,50.59354,8.82077,215,6.7,1.2,4,1,0.638,0,0.57,0.52,0.67,3070,2002,3,4,8,,,,,,
100106,05/03/2002,50.59354,8.82077,215,11,-1.9,4.6,1.5,0.648,0,1.04,0.85,1.05,9950,2002,3,5,8,,,,,,
100106,06/03/2002,50.59354,8.82077,215,7.8,-1.3,3.3,3.3,0.758,2,0.74,0.65,0.56,5040,2002,3,6,8,,,,,,
100106,07/03/2002,50.59354,8.82077,215,11.6,6.2,8.9,6.6,0.847,0.6,1.33,1.26,1.63,2860,2002,3,7,8,,,,,,
100106,08/03/2002,50.59354,8.82077,215,12.6,-0.1,6.3,2.3,0.648,0,1.25,1,1.51,12340,2002,3,8,8,,,,,,
100106,09/03/2002,50.59354,8.82077,215,10.5,0,5.3,3.7,0.718,0.1,1.11,1.02,1.13,4860,2002,3,9,8,,,,,,
100106,10/03/2002,50.59354,8.82077,215,12.1,2.6,7.4,4.6,0.588,0,2.08,1.77,2.3,14520,2002,3,10,8,,,,,,
100106,11/03/2002,50.59354,8.82077,215,15.2,-1.2,7,2.2,0.678,0,0,0,1.39,1400,2002,3,11,8,,,,,,
100106,12/03/2002,50.59354,8.82077,215,16.9,3.3,10.1,1.5,0.798,0.1,1.56,1.38,1.51,7880,2002,3,12,8,,,,,,
100106,13/03/2002,50.59354,8.82077,215,17,6.8,11.9,2.5,0.897,4,2.1,1.86,1.94,10010,2002,3,13,8,,,,,,
100106,14/03/2002,50.59354,8.82077,215,4.5,0.7,2.6,3.9,0.678,5.4,0.72,0.65,0.61,4230,2002,3,14,8,,,,,,
100106,15/03/2002,50.59354,8.82077,215,7.8,0.8,4.3,2.6,0.728,1,1.17,1.03,0.89,7280,2002,3,15,8,,,,,,
100106,16/03/2002,50.59354,8.82077,215,12.3,1.7,7,1.9,0.837,0,1.47,1.21,1.31,12140,2002,3,16,8,,,,,,
100106,17/03/2002,50.59354,8.82077,215,16.4,2.6,9.5,1.9,0.917,1,1.62,1.36,1.62,11700,2002,3,17,8,,,,,,
100106,18/03/2002,50.59354,8.82077,215,17.1,6,11.6,4.3,1.007,6,1.95,1.74,2.05,9110,2002,3,18,8,,,,,,
100106,19/03/2002,50.59354,8.82077,215,11.7,8,9.9,5.6,0.897,3,1.95,1.81,1.75,6360,2002,3,19,8,,,,,,
100106,20/03/2002,50.59354,8.82077,215,14.4,6.8,10.6,3.9,1.037,7.1,1.65,1.5,1.45,6360,2002,3,20,8,,,,,,
100106,21/03/2002,50.59354,8.82077,215,15.4,7.5,11.5,4.5,1.057,1,2.12,1.92,1.79,8550,2002,3,21,8,,,,,,
100106,22/03/2002,50.59354,8.82077,215,10.8,8.5,9.7,4.3,0.828,1,1.41,1.33,1.66,3360,2002,3,22,8,,,,,,
100106,23/03/2002,50.59354,8.82077,215,7.6,2.8,5.2,3.4,0.588,0.1,1.78,1.6,1.57,9150,2002,3,23,8,,,,,,
100106,24/03/2002,50.59354,8.82077,215,6.2,0.3,3.3,2.1,0.548,0,1.55,1.41,1.18,7990,2002,3,24,8,,,,,,
100106,25/03/2002,50.59354,8.82077,215,5.4,1.2,3.3,1.4,0.449,0,1.69,1.54,1.25,8230,2002,3,25,8,,,,,,
100106,26/03/2002,50.59354,8.82077,215,7.9,-2.3,2.8,1.5,0.449,0,1.62,1.38,1.49,13330,2002,3,26,8,,,,,,
100106,27/03/2002,50.59354,8.82077,215,9.1,-4,2.6,1.9,0.479,0,1.77,1.45,1.75,18030,2002,3,27,8,,,,,,
100106,28/03/2002,50.59354,8.82077,215,13.9,-3,5.5,2.4,0.508,0,0,0,1.67,1870,2002,3,28,8,,,,,,
100106,29/03/2002,50.59354,8.82077,215,17.3,-0.6,8.4,1.9,0.538,0,2.44,2.03,2.66,19380,2002,3,29,8,,,,,,
100106,30/03/2002,50.59354,8.82077,215,13.6,-0.8,6.4,1.4,0.668,0,1.48,1.29,1.51,9640,2002,3,30,8,,,,,,
100106,31/03/2002,50.59354,8.82077,215,16.7,2.3,9.5,1.3,0.738,0,2.15,1.78,2.16,16390,2002,3,31,8,,,,,,
100106,01/04/2002,50.59354,8.82077,215,18.7,2.2,10.5,1.5,0.708,0,2.32,1.91,2.53,18030,2002,4,1,8,,,,,,
100106,02/04/2002,50.59354,8.82077,215,19.8,2.1,11,3.1,0.688,0,2.99,2.56,3.36,18570,2002,4,2,8,,,,,,
100106,03/04/2002,50.59354,8.82077,215,19.4,5.9,12.7,4.2,0.668,0,3.62,3.16,3.98,19200,2002,4,3,8,,,,,,
100106,04/04/2002,50.59354,8.82077,215,17.9,4.7,11.3,3.4,0.578,0,3.17,2.75,3.53,17750,2002,4,4,8,,,,,,
100106,05/04/2002,50.59354,8.82077,215,13.4,2.2,7.8,3.9,0.449,0,3.16,2.73,3.3,20020,2002,4,5,8,,,,,,
100106,06/04/2002,50.59354,8.82077,215,9.3,-1,4.2,3.3,0.429,0,2.66,2.26,2.52,20950,2002,4,6,8,,,,,,
100106,07/04/2002,50.59354,8.82077,215,12.3,-3.5,4.4,2.5,0.429,0,2.6,2.19,2.61,21360,2002,4,7,8,,,,,,
100106,08/04/2002,50.59354,8.82077,215,12.2,-0.7,5.8,2.5,0.429,0,2.75,2.33,2.74,21130,2002,4,8,8,,,,,,
100106,09/04/2002,50.59354,8.82077,215,12.7,0.3,6.5,2.7,0.419,0,2.57,2.2,2.79,18100,2002,4,9,8,,,,,,
100106,10/04/2002,50.59354,8.82077,215,11.6,2.4,7,4.1,0.498,0,3.08,2.68,3,19280,2002,4,10,8,,,,,,
100106,11/04/2002,50.59354,8.82077,215,13.9,3.9,8.9,3.1,0.648,0,2.78,2.49,2.53,13150,2002,4,11,8,,,,,,
100106,12/04/2002,50.59354,8.82077,215,16.5,2.7,9.6,3.8,0.738,0,2.63,2.27,2.92,15980,2002,4,12,8,,,,,,
100106,13/04/2002,50.59354,8.82077,215,9.8,8.4,9.1,3.3,0.818,3,1.14,1.07,1.45,3020,2002,4,13,8,,,,,,
100106,14/04/2002,50.59354,8.82077,215,9.2,4.7,7,2.3,0.837,1,1.27,1.15,1.12,6010,2002,4,14,8,,,,,,
100106,15/04/2002,50.59354,8.82077,215,11.4,0.5,6,3.1,0.758,1,2.03,1.81,1.57,10500,2002,4,15,8,,,,,,
100106,16/04/2002,50.59354,8.82077,215,6.9,3.7,5.3,1.7,0.867,10,0.72,0.63,0.72,4630,2002,4,16,8,,,,,,
100106,17/04/2002,50.59354,8.82077,215,8.4,4.8,6.6,1.3,0.947,1.5,0.55,0.48,0.7,3630,2002,4,17,8,,,,,,
100106,18/04/2002,50.59354,8.82077,215,15,5.6,10.3,2.1,0.987,9.5,2.4,2.11,1.94,12450,2002,4,18,8,,,,,,
100106,19/04/2002,50.59354,8.82077,215,11.6,5.3,8.5,1.4,0.987,12,1.65,1.46,1.32,9060,2002,4,19,8,,,,,,
100106,20/04/2002,50.59354,8.82077,215,15.1,5.5,10.3,2.1,0.937,0.2,2.69,2.38,2.12,13500,2002,4,20,8,,,,,,
100106,21/04/2002,50.59354,8.82077,215,18.1,3.3,10.7,1.9,0.917,0,3.33,2.81,3.04,22600,2002,4,21,8,,,,,,
100106,22/04/2002,50.59354,8.82077,215,19.9,3.6,11.8,1.8,0.907,0,5.02,4.53,3.12,20690,2002,4,22,8,,,,,,
100106,23/04/2002,50.59354,8.82077,215,19.1,8.1,13.6,2.9,1.127,0.8,2.92,2.62,2.51,12060,2002,4,23,8,,,,,,
100106,24/04/2002,50.59354,8.82077,215,17,10.4,13.7,1.5,1.286,0.2,1.92,1.72,1.62,8083,2002,4,24,8,,,,,,
100106,25/04/2002,50.59354,8.82077,215,20.9,10.2,15.6,1.9,1.206,0,3.23,2.84,2.85,15270,2002,4,25,8,,,,,,
100106,26/04/2002,50.59354,8.82077,215,14.8,6.5,10.7,3.7,1.057,1.3,1.86,1.69,1.63,7250,2002,4,26,8,,,,,,
100106,27/04/2002,50.59354,8.82077,215,10.9,5.8,8.4,4.5,0.837,7,2.23,2.01,1.88,10540,2002,4,27,8,,,,,,
100106,28/04/2002,50.59354,8.82077,215,11.8,5.5,8.7,3.8,0.987,4,1.22,1.1,1.16,5350,2002,4,28,8,,,,,,
100106,29/04/2002,50.59354,8.82077,215,14.3,8,11.2,5.1,0.917,1,3.63,3.29,2.77,14860,2002,4,29,8,,,,,,
100106,30/04/2002,50.59354,8.82077,215,17.6,7.1,12.4,3.7,0.828,0.5,4.19,3.75,3.53,18320,2002,4,30,8,,,,,,
100106,01/05/2002,50.59354,8.82077,215,15.5,9.7,12.6,3.9,0.997,1,3.05,2.79,2.54,11000,2002,5,1,8,,,,,,
100106,02/05/2002,50.59354,8.82077,215,13.4,8.7,11.1,2.6,1.147,3.5,2.01,1.8,1.54,9050,2002,5,2,8,,,,,,
100106,03/05/2002,50.59354,8.82077,215,9.7,7.8,8.8,2.2,1.107,15,0.63,0.55,0.73,3810,2002,5,3,8,,,,,,
100106,04/05/2002,50.59354,8.82077,215,9.5,7.3,8.4,2.9,1.087,22,0.4,0.34,0.6,2710,2002,5,4,8,,,,,,
100106,05/05/2002,50.59354,8.82077,215,10.3,6.4,8.4,2.4,0.977,0,1.3,1.16,1.15,6400,2002,5,5,8,,,,,,
100106,06/05/2002,50.59354,8.82077,215,10.8,6.3,8.6,1.4,0.947,2,1.85,1.65,1.44,9050,2002,5,6,8,,,,,,
100106,07/05/2002,50.59354,8.82077,215,20.2,3.9,12.1,2.9,1.117,0,4.1,3.57,3.34,22370,2002,5,7,8,,,,,,
100106,08/05/2002,50.59354,8.82077,215,20.3,10.6,15.5,3.5,1.416,0,4.12,3.62,3.21,19720,2002,5,8,8,,,,,,
100106,09/05/2002,50.59354,8.82077,215,25.1,12.1,18.6,2.6,1.466,0,4.88,4.31,4.09,20910,2002,5,9,8,,,,,,
100106,10/05/2002,50.59354,8.82077,215,20.5,14.8,17.7,1.8,1.625,1,2.25,2,2.05,9170,2002,5,10,8,,,,,,
100106,11/05/2002,50.59354,8.82077,215,19.3,13.3,16.3,1.8,1.525,2,2.68,2.37,2.24,11800,2002,5,11,8,,,,,,
100106,12/05/2002,50.59354,8.82077,215,16.6,12.5,14.6,1.6,1.495,4,1.58,1.41,1.4,6770,2002,5,12,8,,,,,,
100106,13/05/2002,50.59354,8.82077,215,21.6,10.2,15.9,1.8,1.346,0,4,3.51,3.26,18880,2002,5,13,8,,,,,,
100106,14/05/2002,50.59354,8.82077,215,17.5,12.7,15.1,4.5,1.157,3,4.08,3.69,3.3,15350,2002,5,14,8,,,,,,
100106,15/05/2002,50.59354,8.82077,215,20.3,9.5,14.9,2.5,1.196,0,3.76,3.29,3.33,18620,2002,5,15,8,,,,,,
100106,16/05/2002,50.59354,8.82077,215,26,8,17,1.7,1.256,0,5.08,4.41,4.45,25440,2002,5,16,8,,,,,,
100106,17/05/2002,50.59354,8.82077,215,27.4,10.3,18.9,1.9,1.406,0,5.47,4.74,4.85,26480,2002,5,17,8,,,,,,
100106,18/05/2002,50.59354,8.82077,215,20.2,12.4,16.3,3.3,1.476,0.1,2.67,2.41,2.34,9960,2002,5,18,8,,,,,,
100106,19/05/2002,50.59354,8.82077,215,19.2,12,15.6,2.1,1.206,0,3.94,3.52,3.09,16340,2002,5,19,8,,,,,,
100106,20/05/2002,50.59354,8.82077,215,22.6,10.6,16.6,1.8,1.186,0,5.05,4.46,3.99,22440,2002,5,20,8,,,,,,
100106,21/05/2002,50.59354,8.82077,215,22.8,8.5,15.7,2.4,1.226,0,5.15,4.45,4.43,26990,2002,5,21,8,,,,,,
100106,22/05/2002,50.59354,8.82077,215,26,10.9,18.5,2.3,1.436,5,3.99,3.52,3.75,17060,2002,5,22,8,,,,,,
100106,23/05/2002,50.59354,8.82077,215,14.4,12.8,13.6,2.1,1.486,3.7,0.99,0.87,1.02,4640,2002,5,23,8,,,,,,
100106,24/05/2002,50.59354,8.82077,215,19.9,11.7,15.8,3.3,1.246,0.1,4.39,3.93,3.47,17780,2002,5,24,8,,,,,,
100106,25/05/2002,50.59354,8.82077,215,15.7,12.2,14,2.5,1.216,0.9,2.79,2.5,2.29,11560,2002,5,25,8,,,,,,
100106,26/05/2002,50.59354,8.82077,215,19.7,8.5,14.1,3,1.077,0,4.82,4.29,3.73,21200,2002,5,26,8,,,,,,
100106,27/05/2002,50.59354,8.82077,215,16.1,6.7,11.4,1.3,1.186,2.7,2.16,1.93,1.72,9910,2002,5,27,8,,,,,,
100106,28/05/2002,50.59354,8.82077,215,20.4,10.4,15.4,2.1,1.147,0,4.44,3.93,3.59,19840,2002,5,28,8,,,,,,
100106,29/05/2002,50.59354,8.82077,215,19,7.9,13.5,3.1,1.037,0,3.95,3.55,3.23,16330,2002,5,29,8,,,,,,
100106,30/05/2002,50.59354,8.82077,215,19.8,5.6,12.7,2.3,0.977,0,4.33,3.8,3.68,22270,2002,5,30,8,,,,,,
100106,31/05/2002,50.59354,8.82077,215,21.7,6.9,14.3,2.4,1.037,0,5.02,4.36,4.39,26450,2002,5,31,8,,,,,,
100106,01/06/2002,50.59354,8.82077,215,21.8,6.9,14.4,2.2,0.947,0,5.51,4.77,4.79,29600,2002,6,1,8,,,,,,
100106,02/06/2002,50.59354,8.82077,215,23.4,7.2,15.3,2.7,0.977,0,5.86,5.13,5.09,28910,2002,6,2,8,,,,,,
100106,03/06/2002,50.59354,8.82077,215,24.2,9.6,16.9,2.9,1.166,0,5.14,4.51,4.69,23840,2002,6,3,8,,,,,,
100106,04/06/2002,50.59354,8.82077,215,26.2,13,19.6,2.5,1.515,0,5.28,4.64,4.61,22860,2002,6,4,8,,,,,,
100106,05/06/2002,50.59354,8.82077,215,23.1,14.8,19,2.5,1.535,5,3.04,2.77,2.78,10030,2002,6,5,8,,,,,,
100106,06/06/2002,50.59354,8.82077,215,21.8,13.6,17.7,1.6,1.585,0.2,4.03,3.57,3.16,17210,2002,6,6,8,,,,,,
100106,07/06/2002,50.59354,8.82077,215,19.3,15.1,17.2,3.7,1.525,0.1,2.8,2.56,2.38,8990,2002,6,7,8,,,,,,
100106,08/06/2002,50.59354,8.82077,215,22.4,13.3,17.9,2.6,1.266,0,5.65,5.01,4.55,24080,2002,6,8,8,,,,,,
100106,09/06/2002,50.59354,8.82077,215,21.3,13,17.2,1.5,1.346,1,3.46,3.12,2.73,12650,2002,6,9,8,,,,,,
100106,10/06/2002,50.59354,8.82077,215,18.9,12.9,15.9,3.4,1.286,2.2,3.82,3.46,3.04,13940,2002,6,10,8,,,,,,
100106,11/06/2002,50.59354,8.82077,215,18.9,10.1,14.5,2.9,1.286,1,3.66,3.27,2.83,15310,2002,6,11,8,,,,,,
100106,12/06/2002,50.59354,8.82077,215,21.7,11.7,16.7,3.5,1.466,0.3,4.21,3.81,3.16,15310,2002,6,12,8,,,,,,
100106,13/06/2002,50.59354,8.82077,215,20.1,14.5,17.3,3.1,1.575,0.6,2.17,1.98,2.06,7150,2002,6,13,8,,,,,,
100106,14/06/2002,50.59354,8.82077,215,25.8,14.3,20.1,2.4,1.655,0.8,4.32,3.85,3.76,16940,2002,6,14,8,,,,,,
100106,15/06/2002,50.59354,8.82077,215,26.5,16.9,21.7,1.9,1.904,2,3.76,3.38,3.15,13130,2002,6,15,8,,,,,,
100106,16/06/2002,50.59354,8.82077,215,26,14,20,1.5,1.595,0,4.85,4.28,4.01,20250,2002,6,16,8,,,,,,
100106,17/06/2002,50.59354,8.82077,215,31.2,13.5,22.4,1.8,1.775,0,6.19,5.42,5.43,26560,2002,6,17,8,,,,,,
100106,18/06/2002,50.59354,8.82077,215,35.6,17.8,26.7,3,2.114,0,7.46,6.62,6.83,27180,2002,6,18,8,,,,,,
100106,19/06/2002,50.59354,8.82077,215,26.4,20.5,23.5,2.6,1.964,0,5.76,5.14,4.62,20860,2002,6,19,8,,,,,,
100106,20/06/2002,50.59354,8.82077,215,28.4,17.9,23.2,2.6,1.994,0.3,4.86,4.34,4.24,17950,2002,6,20,8,,,,,,
100106,21/06/2002,50.59354,8.82077,215,23.2,12.8,18,1,1.705,2.2,3.1,2.7,2.8,14890,2002,6,21,8,,,,,,
100106,22/06/2002,50.59354,8.82077,215,27.8,15.6,21.7,2.3,1.705,0,6.12,5.4,5.1,24970,2002,6,22,8,,,,,,
100106,23/06/2002,50.59354,8.82077,215,24.7,17.1,20.9,3.1,1.476,0,6.18,5.53,5.01,22950,2002,6,23,8,,,,,,
100106,24/06/2002,50.59354,8.82077,215,24.2,14.2,19.2,3.2,1.137,0,5.46,4.88,4.98,21159,2002,6,24,8,,,,,,
100106,25/06/2002,50.59354,8.82077,215,25.1,9.9,17.5,2.2,1.077,0,5.94,5.16,5.31,28920,2002,6,25,8,,,,,,
100106,26/06/2002,50.59354,8.82077,215,27.2,9.8,18.5,2.6,1.176,0,4.74,4.11,5.04,22950,2002,6,26,8,,,,,,
100106,27/06/2002,50.59354,8.82077,215,21.9,13.4,17.7,4,1.186,0,7.14,6.41,5.26,27470,2002,6,27,8,,,,,,
100106,28/06/2002,50.59354,8.82077,215,19.1,8.7,13.9,4.8,0.987,0.1,4.36,3.92,3.89,17720,2002,6,28,8,,,,,,
100106,29/06/2002,50.59354,8.82077,215,19,10.6,14.8,3.2,0.967,0,4.09,3.68,3.65,16190,2002,6,29,8,,,,,,
100106,30/06/2002,50.59354,8.82077,215,23.5,8.2,15.9,2.9,1.017,0,5.68,4.99,4.98,26450,2002,6,30,8,,,,,,
100106,01/07/2002,50.59354,8.82077,215,20.4,13.7,17.1,3.7,1.236,1.6,3.19,2.96,3,8660,2002,7,1,8,,,,,,
100106,02/07/2002,50.59354,8.82077,215,18.6,13.7,16.2,4.1,1.276,1.1,3.67,3.34,3.07,12520,2002,7,2,8,,,,,,
100106,03/07/2002,50.59354,8.82077,215,18,13.1,15.6,4.1,1.386,0.5,1.82,1.68,1.98,5790,2002,7,3,8,,,,,,
100106,04/07/2002,50.59354,8.82077,215,21,12.4,16.7,4.7,1.196,0,4.69,4.27,3.97,15900,2002,7,4,8,,,,,,
100106,05/07/2002,50.59354,8.82077,215,23.5,10.2,16.9,2.7,1.176,0.4,3.54,3.18,3.5,13580,2002,7,5,8,,,,,,
100106,06/07/2002,50.59354,8.82077,215,22.9,13.8,18.4,2.1,1.436,0.1,3.55,3.21,2.97,12320,2002,7,6,8,,,,,,
100106,07/07/2002,50.59354,8.82077,215,24,13.5,18.8,2.2,1.495,0,4.48,4,3.66,17590,2002,7,7,8,,,,,,
100106,08/07/2002,50.59354,8.82077,215,29.9,11.1,20.5,1.9,1.366,0,6.15,5.35,5.61,28330,2002,7,8,8,,,,,,
100106,09/07/2002,50.59354,8.82077,215,31,14.8,22.9,2.5,1.655,0.4,4.77,4.26,4.67,17380,2002,7,9,8,,,,,,
100106,10/07/2002,50.59354,8.82077,215,25.6,14.5,20.1,2.3,1.645,12,3.11,2.79,3.05,11530,2002,7,10,8,,,,,,
100106,11/07/2002,50.59354,8.82077,215,23.6,10.4,17,1,1.356,0.5,4.54,4.03,3.96,18701,2002,7,11,8,,,,,,
100106,12/07/2002,50.59354,8.82077,215,23.6,13.1,18.4,2.5,1.414,0.4,4.51,4,3.93,18640,2002,7,12,8,,,,,,
100106,13/07/2002,50.59354,8.82077,215,18.6,14.9,16.8,1.8,1.795,15,1.29,1.14,1.28,5670,2002,7,13,8,,,,,,
